  0.  0.748264276
  300.  0.70533795
  600.  0.777586989
  900.  0.581996253
  1200.  0.689841711
  1500.  0.735714862
  1800.  0.927221818
  2100.  0.935689648
  2400.  0.882377588
  2700.  0.771246809
  3000.  0.74925704
  3300.  0.701150509
  3600.  0.711977809
  3900.  0.615425965
  4200.  0.649025423
  4500.  0.666009284
  4800.  0.610380261
  5100.  0.655980057
  5400.  0.539254384
  5700.  0.60209128
  6000.  0.541438807
  6300.  0.578593907
  6600.  0.595294822
  6900.  0.614226317
  7200.  0.648726817
  7500.  0.782349215
  7800.  0.610378566
  8100.  0.665455558
  8400.  0.665914817
  8700.  0.53338654
  9000.  0.41698355
  9300.  0.364681425
  9600.  0.391158545
  9900.  0.476422037
  10200.  0.534921663
  10500.  0.580363371
  10800.  0.720069944
  11100.  0.613537318
  11400.  0.601080795
  11700.  0.739837289
  12000.  0.85060466
  12300.  0.796568523
  12600.  0.83245001
  12900.  0.818902723
  13200.  0.826265017
  13500.  0.858929644
  13800.  0.862155002
  14100.  0.892663779
  14400.  0.956795885
  14700.  0.972926633
  15000.  0.904397119
  15300.  0.674524607
  15600.  0.763739943
  15900.  0.758580121
  16200.  0.824073856
  16500.  0.900537806
  16800.  0.740060154
  17100.  0.689778334
  17400.  0.647130696
  17700.  0.595333576
  18000.  0.635424997
  18300.  0.60421082
  18600.  0.617375441
  18900.  0.74425769
  19200.  0.916022971
  19500.  0.800965124
  19800.  0.683809162
  20100.  0.716651239
  20400.  0.836199764
  20700.  0.866225069
  21000.  0.747737045
  21300.  0.67108547
  21600.  0.587870641
  21900.  0.559637518
  22200.  0.501790727
  22500.  0.523721836
  22800.  0.563910412
  23100.  0.518222616
  23400.  0.504044404
  23700.  0.476322459
  24000.  0.592213576
  24300.  0.667258601
  24600.  0.827118175
  24900.  0.784857397
  25200.  0.721622153
  25500.  0.926274389
  25800.  0.979555992
  26100.  0.78457716
  26400.  0.654114336
  26700.  0.517738143
  27000.  0.477573062
  27300.  0.447295041
  27600.  0.472642217
  27900.  0.529348816
  28200.  0.648191321
  28500.  0.658371774
  28800.  0.686891605
  29100.  0.897839627
  29400.  0.972162451
  29700.  1.16288876
  30000.  1.15364955
  30300.  1.08897774
  30600.  0.998934862
  30900.  1.1590306
  31200.  1.0256385
  31500.  0.810886864
  31800.  0.848538888
  32100.  0.780252196
  32400.  0.82306721
  32700.  0.770403531
  33000.  0.743835861
  33300.  0.633703148
  33600.  0.759674266
  33900.  0.605614101
  34200.  0.627810115
  34500.  0.649686698
  34800.  0.579708068
  35100.  0.610535927
  35400.  0.628101636
  35700.  0.573984658
  36000.  0.645515188
  36300.  0.811791738
  36600.  0.686392942
  36900.  0.575613513
  37200.  0.577275171
  37500.  0.524799885
  37800.  0.629211329
  38100.  0.609528877
  38400.  0.624983936
  38700.  0.596284344
  39000.  0.520238035
  39300.  0.605018226
  39600.  0.513422714
  39900.  0.705416057
  40200.  0.786249616
  40500.  0.825338012
  40800.  0.846632451
  41100.  0.871507065
  41400.  0.821624659
  41700.  0.826753146
  42000.  0.968552421
  42300.  1.01369813
  42600.  1.0174335
  42900.  0.993237921
  43200.  0.740765912
  43500.  0.644988335
  43800.  0.723559174
  44100.  0.71325211
  44400.  0.61379334
  44700.  0.620672978
  45000.  0.729284372
  45300.  0.727886935
  45600.  0.992017211
  45900.  1.01653947
  46200.  1.04807892
  46500.  0.985176217
  46800.  0.762221746
  47100.  0.693962226
  47400.  0.619248465
  47700.  0.618876514
  48000.  0.594558263
  48300.  0.609636061
  48600.  0.494324574
  48900.  0.535459109
  49200.  0.53520484
  49500.  0.612930249
  49800.  0.621369919
  50100.  0.55950929
  50400.  0.71729497
  50700.  0.677746384
  51000.  0.726465299
  51300.  0.702004743
  51600.  0.802797876
  51900.  0.927954747
  52200.  0.93054983
  52500.  0.744430951
  52800.  0.891094684
  53100.  0.996497846
  53400.  0.846094374
  53700.  0.817915454
  54000.  0.652846015
  54300.  0.690126677
  54600.  0.847992229
  54900.  0.903612915
  55200.  0.96589727
  55500.  1.11666929
  55800.  1.40592587
  56100.  1.25450351
  56400.  1.2107422
  56700.  1.07462854
  57000.  1.03848267
  57300.  0.859462835
  57600.  0.813946711
  57900.  0.649397174
  58200.  0.694259907
  58500.  0.687561203
  58800.  0.720734601
  59100.  0.64349373
  59400.  0.796326167
  59700.  0.786154968
  60000.  0.82618463
  60300.  0.798785674
  60600.  0.55733815
  60900.  0.635262315
  61200.  0.673051477
  61500.  0.635861308
  61800.  0.78803221
  62100.  0.730005396
  62400.  0.856469459
  62700.  1.37091456
  63000.  1.26585447
  63300.  1.26785647
  63600.  1.1631129
  63900.  0.989054591
  64200.  0.843479115
  64500.  0.900819634
  64800.  0.791619404
  65100.  0.792564422
  65400.  0.8357163
  65700.  0.728607875
  66000.  0.810396675
  66300.  0.938025629
  66600.  0.836623912
  66900.  0.812909924
  67200.  0.654184623
  67500.  0.741373095
  67800.  0.734263329
  68100.  0.597161338
  68400.  0.654778583
  68700.  0.600454624
  69000.  0.593547244
  69300.  0.644223308
  69600.  0.495597995
  69900.  0.549725464
  70200.  0.477235152
  70500.  0.454214281
  70800.  0.440021858
  71100.  0.408328012
  71400.  0.47518875
  71700.  0.462908132
  72000.  0.558682288
  72300.  0.571352528
  72600.  0.595168382
  72900.  0.64009467
  73200.  0.839084678
  73500.  0.844094656
  73800.  0.88474061
  74100.  0.849949314
  74400.  0.689520397
  74700.  0.521434711
  75000.  0.483783927
  75300.  0.593329502
  75600.  0.552724839
  75900.  0.629815725
  76200.  0.693981381
  76500.  0.733473536
  76800.  0.810465145
  77100.  0.640812228
  77400.  0.679105244
  77700.  0.775485849
  78000.  0.644369157
  78300.  0.679335925
  78600.  0.717627302
  78900.  0.774062153
  79200.  0.650788634
  79500.  0.660726057
  79800.  0.637085305
  80100.  0.647993372
  80400.  0.65493252
  80700.  0.625420038
  81000.  0.658862962
  81300.  0.842503892
  81600.  0.907919428
  81900.  0.885642051
  82200.  0.851959541
  82500.  0.924648986
  82800.  0.968020042
  83100.  0.823959599
  83400.  0.813343166
  83700.  0.889599917
  84000.  0.821669547
  84300.  0.883234627
  84600.  0.893070707
  84900.  0.822597554
  85200.  0.846772449
  85500.  0.927055068
  85800.  0.937571644
  86100.  0.966481568
  86400.  0.788143307
  86700.  0.621468269
  87000.  0.682337595
  87300.  0.676918992
  87600.  0.588489859
  87900.  0.601324733
  88200.  0.767380082
  88500.  0.746296332
  88800.  0.661403566
  89100.  0.701365726
  89400.  0.773232821
  89700.  0.95933454
  90000.  1.07227031
  90300.  1.05834006
  90600.  0.933313821
  90900.  0.790374886
  91200.  0.760410471
  91500.  0.780270559
  91800.  0.830215129
  92100.  0.922302612
  92400.  1.01000148
  92700.  0.958235268
  93000.  0.774083568
  93300.  0.687266298
  93600.  0.551809867
  93900.  0.591334658
  94200.  0.591465281
  94500.  0.668731634
  94800.  0.613462515
  95100.  0.512814882
  95400.  0.513275466
  95700.  0.451124753
  96000.  0.534232456
  96300.  0.512854474
  96600.  0.499412277
  96900.  0.519007635
  97200.  0.464203648
  97500.  0.462643481
  97800.  0.495096574
  98100.  0.561807793
  98400.  0.70592211
  98700.  0.690956702
  99000.  0.638713444
  99300.  0.72585645
  99600.  0.603768783
  99900.  0.589379946
  100200.  0.638261844
  100500.  0.605446623
  100800.  0.760608885
  101100.  0.762579961
  101400.  0.770355059
  101700.  0.680463966
  102000.  0.776353236
  102300.  0.835204527
  102600.  1.11561271
  102900.  1.1378168
  103200.  1.0807406
  103500.  1.14403441
  103800.  1.03187346
  104100.  1.08088448
  104400.  0.917258733
  104700.  0.955110071
  105000.  0.904317437
  105300.  0.742739155
  105600.  0.664153517
  105900.  0.648253021
  106200.  0.612650967
  106500.  0.55788844
  106800.  0.549604978
  107100.  0.509474799
  107400.  0.540698597
  107700.  0.491805717
  108000.  0.495257185
  108300.  0.493889531
  108600.  0.538235513
  108900.  0.514686625
  109200.  0.567296057
  109500.  0.56865976
  109800.  0.571352022
  110100.  0.51090132
  110400.  0.594541302
  110700.  0.649188908
  111000.  0.682207807
  111300.  0.636882644
  111600.  0.630116208
  111900.  0.607294407
  112200.  0.599022607
  112500.  0.515938711
  112800.  0.433803008
  113100.  0.421253984
  113400.  0.380749341
  113700.  0.356066335
  114000.  0.372216428
  114300.  0.337472173
  114600.  0.293795085
  114900.  0.332112403
  115200.  0.376553963
  115500.  0.445606933
  115800.  0.488966846
  116100.  0.518884455
  116400.  0.486553495
  116700.  0.525812505
  117000.  0.555561785
  117300.  0.587231822
  117600.  0.570059543
  117900.  0.584783834
  118200.  0.535972602
  118500.  0.614282014
  118800.  0.624356977
  119100.  0.633478954
  119400.  0.604219919
  119700.  0.580052267
  120000.  0.674361083
  120300.  0.54900191
  120600.  0.715193999
  120900.  0.64032672
  121200.  0.663509202
  121500.  0.758718286
  121800.  0.739206773
  122100.  0.645480274
  122400.  0.681703575
  122700.  0.620439739
  123000.  0.700735808
  123300.  0.854615343
  123600.  0.826614621
  123900.  0.884212944
  124200.  0.96398641
  124500.  1.0187758
  124800.  0.909076292
  125100.  0.779916495
  125400.  0.971150968
  125700.  1.06580809
  126000.  1.06725187
  126300.  1.19654707
  126600.  1.08200446
  126900.  1.0531479
  127200.  1.08247628
  127500.  1.08671428
  127800.  0.910531805
  128100.  0.947408806
  128400.  0.993613898
  128700.  1.43272799
  129000.  1.49025286
  129300.  1.62880022
  129600.  1.38095222
  129900.  1.39871844
  130200.  1.20822598
  130500.  1.17585983
  130800.  1.13594224
  131100.  0.868308912
  131400.  0.956098928
  131700.  0.883455454
  132000.  0.889605161
  132300.  1.00498289
  132600.  1.03532384
  132900.  0.8764883
  133200.  1.0419569
  133500.  1.03879897
  133800.  0.87624956
  134100.  0.695877388
  134400.  0.764727187
  134700.  0.722212947
  135000.  0.642718543
  135300.  0.629026366
  135600.  0.560284608
  135900.  0.489540585
  136200.  0.470605803
  136500.  0.485800462
  136800.  0.49675982
  137100.  0.530301481
  137400.  0.64663323
  137700.  0.788081897
  138000.  0.87434736
  138300.  0.874667842
  138600.  0.893564997
  138900.  0.787885248
  139200.  0.731444809
  139500.  0.783744395
  139800.  0.685128216
  140100.  0.743953783
  140400.  0.747760184
  140700.  0.652007344
  141000.  0.596844776
  141300.  0.675296301
  141600.  0.616511092
  141900.  0.533414052
  142200.  0.546142812
  142500.  0.510255491
  142800.  0.474962147
  143100.  0.587496276
  143400.  0.510299641
  143700.  0.505761193
  144000.  0.426698329
  144300.  0.43529216
  144600.  0.487503611
  144900.  0.451879355
  145200.  0.567243064
  145500.  0.584364753
  145800.  0.592822487
  146100.  0.721352275
  146400.  0.655161352
  146700.  0.536107998
  147000.  0.479116828
  147300.  0.441416747
  147600.  0.39357151
  147900.  0.415218507
  148200.  0.346668984
  148500.  0.362659672
  148800.  0.441437492
  149100.  0.369650507
  149400.  0.368533203
  149700.  0.400691783
  150000.  0.452360957
  150300.  0.463240666
  150600.  0.399322154
  150900.  0.43716604
  151200.  0.51843368
  151500.  0.496362608
  151800.  0.532376275
  152100.  0.445321594
  152400.  0.553668302
  152700.  0.590237526
  153000.  0.510385301
  153300.  0.43515985
  153600.  0.493058832
  153900.  0.416045873
  154200.  0.401035309
  154500.  0.497995164
  154800.  0.46772659
  155100.  0.47669829
  155400.  0.467158708
  155700.  0.461369888
  156000.  0.492405673
  156300.  0.405761433
  156600.  0.409935187
  156900.  0.43079623
  157200.  0.507816088
  157500.  0.616141449
  157800.  0.763625694
  158100.  0.830139974
  158400.  0.883497804
  158700.  0.841066317
  159000.  0.92864969
  159300.  1.00430012
  159600.  0.837884102
  159900.  0.703996324
  160200.  0.78082468
  160500.  0.906465779
  160800.  0.839693297
  161100.  0.665264815
  161400.  0.802814233
  161700.  0.724225341
  162000.  0.66560963
  162300.  0.662670348
  162600.  0.736562236
  162900.  0.83852695
  163200.  0.695819436
  163500.  0.71577343
  163800.  0.702080661
  164100.  0.795507062
  164400.  0.800687185
  164700.  0.710512021
  165000.  0.755245718
  165300.  0.702882446
  165600.  0.839524154
  165900.  1.11578405
  166200.  0.999021013
  166500.  0.870912445
  166800.  0.891137838
  167100.  0.830374661
  167400.  0.771188755
  167700.  0.607678381
  168000.  0.69458575
  168300.  0.594375914
  168600.  0.638409803
  168900.  0.593388038
  169200.  0.626054392
  169500.  0.642687448
  169800.  0.723610683
  170100.  0.711098557
  170400.  0.722273459
  170700.  0.752264153
  171000.  0.624271391
  171300.  0.767802808
  171600.  0.816544112
  171900.  0.716169175
  172200.  0.645276536
  172500.  0.651975005
  172800.  0.693891415
  173100.  0.59765183
  173400.  0.532562403
  173700.  0.671439217
  174000.  0.548556362
  174300.  0.547452592
  174600.  0.565799591
  174900.  0.608988149
  175200.  0.53168645
  175500.  0.541289364
  175800.  0.660389071
  176100.  0.655629884
  176400.  0.780395838
  176700.  0.80525242
  177000.  0.969111011
  177300.  0.91746199
  177600.  0.753439492
  177900.  0.775575485
  178200.  0.729083892
  178500.  0.734733238
  178800.  0.746823015
  179100.  0.665634785
  179400.  0.677526491
  179700.  0.683098712
  180000.  0.563273287
  180300.  0.691194766
  180600.  0.77840063
  180900.  0.709653194
  181200.  0.670145228
  181500.  0.727359786
  181800.  1.05891781
  182100.  1.10425085
  182400.  1.14630567
  182700.  1.28205735
  183000.  1.01617196
  183300.  1.09213829
  183600.  0.983253471
  183900.  0.992761369
  184200.  0.932010616
  184500.  0.837878831
  184800.  0.829445412
  185100.  0.902264461
  185400.  0.875919137
  185700.  0.75389227
  186000.  0.82478008
  186300.  0.880922682
  186600.  1.00327251
  186900.  0.989922169
  187200.  0.775753432
  187500.  0.683795857
  187800.  0.644017651
  188100.  0.659620323
  188400.  0.698335533
  188700.  0.739151662
  189000.  0.745226718
  189300.  0.769424715
  189600.  0.746875118
  189900.  0.6591412
  190200.  0.723793404
  190500.  0.657388673
  190800.  0.631189104
  191100.  0.628426805
  191400.  0.571094099
  191700.  0.56666905
  192000.  0.507857811
  192300.  0.477416865
  192600.  0.456584556
  192900.  0.401654613
  193200.  0.365095278
  193500.  0.387383665
  193800.  0.414930835
  194100.  0.466016834
  194400.  0.582163392
  194700.  0.67663712
  195000.  0.575789541
  195300.  0.56371775
  195600.  0.667012707
  195900.  0.66363149
  196200.  0.534228102
  196500.  0.531843451
  196800.  0.521098044
  197100.  0.55005775
  197400.  0.647532471
  197700.  0.558302747
  198000.  0.517736822
  198300.  0.513728252
  198600.  0.582529217
  198900.  0.706121461
  199200.  0.586986685
  199500.  0.664280901
  199800.  0.466613252
  200100.  0.452257745
  200400.  0.38375685
  200700.  0.413668335
  201000.  0.380505165
  201300.  0.422564945
  201600.  0.380111307
  201900.  0.324658535
  202200.  0.395031258
  202500.  0.436852014
  202800.  0.477814929
  203100.  0.48851061
  203400.  0.527412269
  203700.  0.514060795
  204000.  0.585515968
  204300.  0.589306221
  204600.  0.547073842
  204900.  0.487290183
  205200.  0.511565416
  205500.  0.489416269
  205800.  0.457155679
  206100.  0.561802486
  206400.  0.501809051
  206700.  0.58249274
  207000.  0.484303269
  207300.  0.610600776
  207600.  0.573157212
  207900.  0.389777632
  208200.  0.488093612
  208500.  0.50558642
  208800.  0.511266816
  209100.  0.595207329
