52650.02	0.89
52649.02	0.90
52649.02	0.82
52649.02	0.90
52649.02	0.64
52649.02	0.72
52649.03	0.86
52649.03	0.77
52649.03	0.80
52649.03	0.81
52649.03	0.77
52649.03	0.74
52649.03	0.80
52649.03	0.82
52649.03	0.88
52649.03	0.72
52649.03	0.89
52649.04	0.78
52649.04	0.73
52649.04	0.83
52649.04	1.03
52649.04	0.92
52649.04	0.79
52649.04	0.72
52649.04	0.81
52649.04	0.80
52649.04	0.78
52649.04	0.75
52649.05	0.71
52649.05	0.71
52649.05	0.65
52649.05	0.84
52649.05	0.74
52649.05	0.81
52649.05	0.63
52649.05	0.81
52649.05	0.79
52649.05	0.75
52649.05	0.67
52649.05	0.58
52649.06	0.58
52649.06	0.67
52649.06	0.71
52649.06	0.65
52649.06	0.70
52649.06	0.87
52649.06	0.79
52649.06	0.77
52649.06	0.74
52649.06	0.76
52649.06	0.78
52649.07	0.78
52649.07	0.81
52649.07	0.90
52649.07	0.76
52649.07	0.87
52649.07	0.99
52649.07	0.92
52649.07	0.98
52649.07	0.91
52649.07	0.86
52649.07	0.92
52649.07	0.89
52649.08	0.96
52649.08	0.98
52649.08	0.85
52649.08	0.81
52649.08	0.89
52649.08	0.98
52649.08	0.87
52649.08	0.79
52649.08	0.77
52649.08	0.90
52649.08	0.81
52649.09	0.86
52649.09	0.83
52649.09	0.83
52649.09	0.84
52649.09	1.05
52649.09	0.94
52649.09	0.97
52649.09	0.92
52649.09	1.09
52649.09	1.09
52649.09	0.96
52649.10	0.97
52649.10	0.89
52649.10	0.93
52649.10	0.86
52649.10	0.96
52649.10	0.93
52649.10	0.93
52649.10	0.95
52649.10	1.08
52649.10	1.12
52649.10	1.06
52649.10	1.09
52649.11	1.12
52649.11	1.09
52649.11	1.05
52649.11	0.93
52649.11	1.00
52649.11	1.01
52649.11	1.25
52649.11	1.20
52649.11	1.08
52649.11	1.13
52649.11	1.09
52649.12	1.03
52649.12	1.02
52649.12	0.85
52649.12	0.91
52649.12	0.83
52649.12	0.86
52649.12	0.84
52649.12	0.82
52649.12	0.92
52649.12	0.88
52649.12	0.99
52649.13	0.81
52649.13	0.89
52649.13	1.00
52649.13	0.95
52649.13	0.89
52649.13	0.94
52649.13	1.02
52649.13	0.89
52649.13	0.86
52649.13	0.96
52649.13	0.94
52649.13	1.07
52649.14	0.96
52649.14	0.92
52649.14	0.98
52649.14	1.04
52649.14	0.87
52649.14	0.81
52649.14	0.85
52649.14	0.77
52649.14	0.75
52649.14	0.78
52649.14	0.81
52649.15	0.77
52649.15	0.88
52649.15	0.78
52649.15	0.93
52649.15	0.91
52649.15	0.80
52649.15	0.90
52649.15	0.87
52649.15	0.93
52649.15	0.95
52649.15	0.97
52649.15	0.89
52649.16	0.92
52649.16	0.94
52649.16	0.97
52649.16	0.80
52649.16	0.91
52649.16	0.79
52649.16	0.82
52649.16	0.83
52649.16	0.91
52649.16	0.94
52649.17	0.81
52649.17	0.76
52649.17	0.76
52649.17	0.82
52649.17	0.83
52649.17	0.78
52649.17	0.85
52649.17	0.92
52649.17	0.96
52649.17	0.88
52649.17	0.93
52649.18	0.97
52649.18	0.84
52649.18	0.81
52649.18	0.78
52649.18	0.81
52649.18	0.82
52649.18	0.73
52649.18	0.79
52649.18	1.01
52649.18	0.95
52649.18	0.85
52649.18	0.85
52649.19	0.83
52649.19	0.80
52649.19	0.86
52649.19	0.84
52649.19	0.84
52649.19	0.87
52649.19	0.93
52649.19	0.86
52649.19	0.91
52649.19	0.90
52649.19	0.92
52649.20	0.94
52649.20	0.98
52649.20	1.06
52649.20	0.90
52649.20	1.06
52649.20	0.87
52649.20	1.01
52649.20	0.85
52649.20	0.85
52649.20	0.83
52649.20	0.92
52649.21	1.05
52649.21	1.02
52649.21	1.12
52649.21	1.30
52649.21	1.26
52649.21	1.09
52649.21	1.01
52649.21	0.99
52649.21	1.02
52649.21	1.24
52649.21	1.13
52649.21	0.89
52649.22	0.90
52649.22	0.96
52649.22	0.94
52649.22	1.20
52649.22	0.99
52649.22	1.06
52649.22	1.01
52649.22	0.89
52649.22	0.99
52649.22	0.98
52649.22	1.21
52649.23	1.11
52649.23	1.15
52649.23	1.23
52649.23	1.09
52649.23	1.41
52649.23	1.15
52649.23	1.22
52649.23	1.16
52649.23	1.03
52649.23	0.95
52649.23	0.93
52649.23	0.93
52649.24	0.99
52649.24	1.03
52649.24	1.05
52649.24	1.03
52649.24	0.94
52649.24	0.87
52649.24	0.84
52649.24	0.75
52649.24	0.79
52649.24	0.87
52649.24	0.72
52649.25	0.85
52649.25	0.79
52649.25	0.73
52649.25	0.77
52649.25	0.73
52649.25	0.70
52649.25	0.68
52649.25	0.73
52649.25	0.83
52649.25	0.75
52649.25	0.70
52649.26	0.73
52649.26	0.73
52649.26	0.68
52649.26	0.68
52649.26	0.67
52649.26	0.76
52649.26	0.74
52649.26	0.76
52649.26	0.71
52649.26	0.70
52649.26	0.72
52649.26	0.77
52649.27	0.66
52649.27	0.71
52649.27	0.66
52649.27	0.64
52649.27	0.65
52649.27	0.68
52649.27	0.69
52649.27	0.69
52649.27	0.71
52649.27	0.66
52649.27	0.66
52649.28	0.74
52649.28	0.82
52649.28	0.86
52649.28	0.84
52649.28	0.84
52649.28	0.77
52649.28	0.79
52649.28	0.74
52649.28	0.75
52649.28	0.98
52649.28	0.87
52649.28	0.83
52649.29	0.82
52649.29	0.88
52649.29	0.94
52649.29	0.82
52649.29	0.81
52649.29	0.80
52649.29	0.83
52649.29	0.73
52649.29	0.86
52649.29	0.83
52649.29	0.82
52649.30	0.83
52649.30	0.77
52649.30	0.89
52649.30	0.90
52649.30	0.87
52649.30	0.93
52649.30	0.88
52649.30	0.75
52649.30	0.76
52649.30	0.82
52649.30	0.74
52649.31	0.80
52649.31	0.72
52649.31	0.68
52649.31	0.72
52649.31	0.76
52649.31	0.73
52649.31	0.72
52649.31	0.65
52649.31	0.71
52649.31	0.75
52649.31	0.76
52649.31	0.73
52649.32	0.69
52649.32	0.69
52649.32	0.67
52649.32	0.70
52649.32	0.69
52649.32	0.73
52649.32	0.74
52649.32	0.78
52649.32	0.72
52649.32	0.66
52649.32	0.70
52649.33	0.77
52649.33	0.73
52649.33	0.60
52649.33	0.59
52649.33	0.67
52649.33	0.59
52649.33	0.68
52649.33	0.72
52649.33	0.63
52649.33	0.65
52649.34	0.67
52649.34	0.77
52649.34	0.62
52649.34	0.64
52649.34	0.70
52649.34	0.63
52649.34	0.65
52649.34	0.70
52649.34	0.70
52649.34	0.66
52649.34	0.63
52649.34	0.66
52649.35	0.67
52649.35	0.91
52649.35	0.89
52649.35	0.92
52649.35	1.01
52649.35	0.89
52649.35	0.93
52649.35	0.87
52649.35	0.88
52649.35	0.83
52649.35	0.75
52649.36	0.78
52649.36	0.79
52649.36	0.74
52649.36	0.70
52649.36	0.79
52649.36	0.63
52649.36	0.70
52649.36	0.63
52649.36	0.72
52649.36	0.64
52649.36	0.65
52649.36	0.67
52649.37	0.67
52649.37	0.61
52649.37	0.61
52649.37	0.55
52649.37	0.58
52649.37	0.54
52649.37	0.63
52649.37	0.68
52649.37	0.60
52649.37	0.67
52649.37	0.64
52649.38	0.59
52649.38	0.66
52649.38	0.66
52649.38	0.71
52649.38	0.76
52649.38	0.83
52649.38	0.94
52649.38	0.84
52649.38	0.73
52650.02	0.80
52650.02	0.87
52650.02	0.83
52650.02	0.76
52650.03	0.88
52650.03	0.76
52650.03	0.88
52650.03	0.79
52650.03	0.75
52650.03	0.85
52650.03	0.74
52650.03	0.82
52650.03	0.97
