86400	1.0000
172800	0.50000
259200	0.0000
345600	0.0000
432000	0.0000
518400	0.0000
604800	0.0000
691200	3.0000
777600	1.0000
864000	0.0000
950400	1.0000
1036800	1.0000
1123200	1.0000
1209600	1.0000
1296000	1.0000
1382400	0.0000
1468800	0.0000
1555200	1.0000
1641600	0.0000
1728000	0.0000
1814400	0.0000
1900800	0.0000
1987200	0.0000
2073600	1.0000
2160000	0.50000
2246400	0.0000
2332800	1.0000
2419200	0.0000
2505600	1.0000
2592000	1.0000
2678400	1.0000
2764800	1.0000
2851200	3.0000
2937600	3.0000
3024000	3.0000
3110400	0.0000
3196800	0.0000
3283200	1.0000
3369600	0.0000
3456000	0.0000
3542400	0.0000
3628800	0.0000
3715200	1.0000
3801600	0.0000
3888000	0.0000
3974400	0.0000
4060800	0.0000
4147200	0.0000
4233600	0.0000
4320000	1.0000
4406400	0.0000
4492800	0.0000
4579200	0.0000
4665600	1.0000
4752000	0.50000
4838400	0.0000
4924800	0.0000
5011200	0.0000
5097600	0.0000
5184000	0.0000
5270400	0.0000
5356800	0.0000
5443200	0.0000
5529600	0.0000
5616000	0.50000
5702400	1.0000
5788800	0.0000
5875200	0.0000
5961600	0.0000
6048000	0.0000
6134400	1.0000
6220800	0.50000
6307200	1.0000
6393600	1.0000
6480000	0.50000
6566400	0.0000
6652800	0.0000
6739200	0.50000
6825600	1.0000
6912000	1.0000
6998400	0.0000
7084800	1.0000
7171200	1.0000
7257600	1.0000
7344000	0.0000
7430400	0.50000
7516800	0.0000
7603200	0.50000
7689600	0.50000
7776000	0.0000
7862400	0.50000
7948800	0.50000
8035200	0.50000
8121600	0.0000
8208000	1.0000
8294400	1.0000
8380800	1.0000
8467200	0.0000
8553600	0.0000
8640000	0.0000
8726400	0.0000
8812800	1.0000
8899200	0.50000
8985600	0.0000
9072000	0.0000
9158400	0.0000
9244800	0.0000
9331200	0.50000
9417600	0.0000
9504000	1.0000
9590400	0.50000
9676800	0.0000
9763200	0.50000
9849600	0.0000
9936000	0.0000
10022400	0.0000
10108800	0.0000
10195200	0.0000
10281600	1.0000
10368000	1.0000
10454400	0.0000
10540800	0.0000
10627200	0.50000
10713600	0.50000
10800000	0.0000
10886400	0.0000
10972800	0.0000
11059200	0.50000
11145600	0.50000
11232000	0.0000
11318400	0.0000
11404800	0.0000
11491200	0.0000
11577600	0.0000
11664000	0.50000
11750400	0.0000
11836800	0.0000
11923200	0.0000
12009600	0.50000
12096000	0.0000
12182400	0.50000
12268800	1.0000
12355200	1.0000
12441600	1.0000
12528000	0.0000
12614400	0.0000
12700800	1.0000
12787200	0.0000
12873600	0.0000
12960000	0.0000
13046400	0.0000
13132800	0.0000
13219200	0.0000
13305600	0.0000
13392000	0.0000
13478400	0.0000
13564800	0.0000
13651200	0.0000
13737600	0.0000
13824000	0.0000
13910400	0.0000
13996800	0.0000
14083200	0.0000
14169600	0.0000
14256000	0.0000
14342400	0.0000
14428800	0.0000
14515200	0.0000
14601600	0.0000
14688000	0.0000
14774400	3.0000
14860800	0.0000
14947200	0.0000
15033600	0.0000
15120000	1.0000
15206400	0.0000
15292800	0.0000
15379200	0.0000
15465600	0.0000
15552000	1.0000
15638400	0.50000
15724800	3.0000
15811200	0.0000
15897600	0.0000
15984000	0.0000
16070400	0.0000
16156800	0.0000
16243200	1.0000
16329600	0.0000
16416000	0.0000
16502400	0.50000
16588800	1.0000
16675200	0.50000
16761600	0.0000
16848000	0.0000
16934400	0.0000
17020800	0.0000
17107200	0.50000
17193600	0.50000
17280000	1.0000
17366400	0.50000
17452800	0.50000
17539200	1.0000
17625600	1.0000
17712000	1.0000
17798400	0.0000
17884800	0.0000
17971200	0.0000
18057600	0.0000
18144000	0.0000
18230400	0.0000
18316800	1.0000
18403200	0.0000
18489600	0.50000
18576000	0.0000
18662400	0.0000
18748800	0.0000
18835200	1.0000
18921600	1.0000
19008000	1.0000
19094400	0.0000
19180800	1.0000
19267200	3.0000
19353600	1.0000
19440000	3.0000
19526400	3.0000
19612800	3.0000
19699200	3.0000
19785600	3.0000
19872000	3.0000
19958400	3.0000
20044800	0.0000
20131200	0.0000
20217600	0.0000
